Lambda	Spectrum	Dark	SpecMinusDark
314.286	93.5	0	93.5
314.426	114.25	0	114.25
314.567	112	0	112
314.707	102.5	0	102.5
314.848	109.75	0	109.75
314.989	126	0	126
315.129	117	0	117
315.27	103.75	0	103.75
315.41	109	0	109
315.551	116.25	0	116.25
315.691	103.25	0	103.25
315.831	103.25	0	103.25
315.972	113.75	0	113.75
316.112	96.75	0	96.75
316.253	108.5	0	108.5
316.393	123	0	123
316.534	115.5	0	115.5
316.674	121.75	0	121.75
316.814	117.25	0	117.25
316.955	106	0	106
317.095	116.25	0	116.25
317.236	113.5	0	113.5
317.376	116.25	0	116.25
317.516	115.5	0	115.5
317.656	109.25	0	109.25
317.797	106.5	0	106.5
317.937	113	0	113
318.077	123.5	0	123.5
318.218	124	0	124
318.358	121.5	0	121.5
318.498	114.5	0	114.5
318.638	109.75	0	109.75
318.779	118	0	118
318.919	129.75	0	129.75
319.059	123	0	123
319.199	115	0	115
319.34	125.25	0	125.25
319.48	118.25	0	118.25
319.62	113.75	0	113.75
319.76	131.75	0	131.75
319.9	122.75	0	122.75
320.04	131	0	131
320.18	122	0	122
320.32	127.25	0	127.25
320.461	113.75	0	113.75
320.601	126.25	0	126.25
320.741	125.25	0	125.25
320.881	141.25	0	141.25
321.021	124	0	124
321.161	132.25	0	132.25
321.301	140	0	140
321.441	143	0	143
321.581	139.5	0	139.5
321.721	144.25	0	144.25
321.861	144	0	144
322.001	140.75	0	140.75
322.141	156.25	0	156.25
322.281	152.5	0	152.5
322.421	152	0	152
322.561	155.75	0	155.75
322.7	176.25	0	176.25
322.84	219	0	219
322.98	284	0	284
323.12	416.25	0	416.25
323.26	403.25	0	403.25
323.4	325	0	325
323.54	283.25	0	283.25
323.68	244.75	0	244.75
323.819	223.5	0	223.5
323.959	220	0	220
324.099	203.75	0	203.75
324.239	189.5	0	189.5
324.379	180.75	0	180.75
324.518	184.5	0	184.5
324.658	179.25	0	179.25
324.798	202.75	0	202.75
324.937	184.5	0	184.5
325.077	198.75	0	198.75
325.217	189.5	0	189.5
325.357	182	0	182
325.496	189.25	0	189.25
325.636	190	0	190
325.776	209.25	0	209.25
325.915	207.5	0	207.5
326.055	219.25	0	219.25
326.195	222.5	0	222.5
326.334	245.75	0	245.75
326.474	365.5	0	365.5
326.613	480.5	0	480.5
326.753	514	0	514
326.892	367	0	367
327.032	331.75	0	331.75
327.172	288.5	0	288.5
327.311	264.5	0	264.5
327.451	227.25	0	227.25
327.59	250.75	0	250.75
327.73	230.25	0	230.25
327.869	223.5	0	223.5
328.009	236.5	0	236.5
328.148	229	0	229
328.288	221.75	0	221.75
328.427	229	0	229
328.566	218	0	218
328.706	211	0	211
328.845	215.75	0	215.75
328.985	224.25	0	224.25
329.124	189.75	0	189.75
329.263	203.25	0	203.25
329.403	207.75	0	207.75
329.542	211.25	0	211.25
329.681	194.5	0	194.5
329.821	207.25	0	207.25
329.96	217	0	217
330.099	206.75	0	206.75
330.239	221	0	221
330.378	203	0	203
330.517	215	0	215
330.656	216.75	0	216.75
330.796	222.25	0	222.25
330.935	218.25	0	218.25
331.074	209.75	0	209.75
331.213	225.75	0	225.75
331.352	214.75	0	214.75
331.492	217	0	217
331.631	225.5	0	225.5
331.77	228.25	0	228.25
331.909	217.25	0	217.25
332.048	241.75	0	241.75
332.187	222.25	0	222.25
332.327	234	0	234
332.466	220	0	220
332.605	222	0	222
332.744	222.25	0	222.25
332.883	212	0	212
333.022	219.75	0	219.75
333.161	226.75	0	226.75
333.3	224.75	0	224.75
333.439	228.5	0	228.5
333.578	222.25	0	222.25
333.717	243.25	0	243.25
333.856	204.75	0	204.75
333.995	222.75	0	222.75
334.134	235.5	0	235.5
334.273	229	0	229
334.412	233	0	233
334.551	246.25	0	246.25
334.69	251.75	0	251.75
334.828	240	0	240
334.967	242.75	0	242.75
335.106	242.75	0	242.75
335.245	229.5	0	229.5
335.384	268.75	0	268.75
335.523	243.25	0	243.25
335.662	243.75	0	243.75
335.8	258.75	0	258.75
335.939	232.5	0	232.5
336.078	245.25	0	245.25
336.217	263	0	263
336.356	248.25	0	248.25
336.494	255.75	0	255.75
336.633	257	0	257
336.772	271	0	271
336.911	275.75	0	275.75
337.049	258	0	258
337.188	266.25	0	266.25
337.327	261.25	0	261.25
337.465	248.25	0	248.25
337.604	262.25	0	262.25
337.743	265.25	0	265.25
337.881	252.5	0	252.5
338.02	252	0	252
338.158	268.5	0	268.5
338.297	290	0	290
338.436	280.5	0	280.5
338.574	282	0	282
338.713	265.75	0	265.75
338.851	274.5	0	274.5
338.99	280.25	0	280.25
339.128	282	0	282
339.267	299.25	0	299.25
339.405	315.25	0	315.25
339.544	334	0	334
339.682	366.5	0	366.5
339.821	393.75	0	393.75
339.959	432.5	0	432.5
340.098	491.5	0	491.5
340.236	605.75	0	605.75
340.375	809	0	809
340.513	1219.75	0	1219.75
340.651	1693.5	0	1693.5
340.79	2381.5	0	2381.5
340.928	3254.25	0	3254.25
341.067	4095.75	0	4095.75
341.205	4940.25	0	4940.25
341.343	5683	0	5683
341.482	6189	0	6189
341.62	6101	0	6101
341.758	5669.25	0	5669.25
341.897	5008.5	0	5008.5
342.035	4061.75	0	4061.75
342.173	3205.25	0	3205.25
342.311	2432.25	0	2432.25
342.45	1882.5	0	1882.5
342.588	1372.5	0	1372.5
342.726	1051.25	0	1051.25
342.864	795	0	795
343.002	620	0	620
343.141	535.5	0	535.5
343.279	476.5	0	476.5
343.417	429	0	429
343.555	380.75	0	380.75
343.693	363.75	0	363.75
343.831	346	0	346
343.969	345	0	345
344.108	336.75	0	336.75
344.246	333.25	0	333.25
344.384	340.75	0	340.75
344.522	316.25	0	316.25
344.66	323.75	0	323.75
344.798	307.75	0	307.75
344.936	318	0	318
345.074	317.25	0	317.25
345.212	301.5	0	301.5
345.35	321.25	0	321.25
345.488	303.75	0	303.75
345.626	314.25	0	314.25
345.764	317.5	0	317.5
345.902	335	0	335
346.04	319	0	319
346.178	322.25	0	322.25
346.315	331	0	331
346.453	334.5	0	334.5
346.591	344.75	0	344.75
346.729	340.75	0	340.75
346.867	338.5	0	338.5
347.005	317.25	0	317.25
347.143	323.5	0	323.5
347.28	322.75	0	322.75
347.418	331.25	0	331.25
347.556	348	0	348
347.694	321	0	321
347.832	349.5	0	349.5
347.969	335.75	0	335.75
348.107	345	0	345
348.245	342.75	0	342.75
348.382	353.75	0	353.75
348.52	350	0	350
348.658	341.25	0	341.25
348.796	350.25	0	350.25
348.933	364.25	0	364.25
349.071	348.75	0	348.75
349.209	355.25	0	355.25
349.346	341.5	0	341.5
349.484	370	0	370
349.621	350	0	350
349.759	368.25	0	368.25
349.897	356.5	0	356.5
350.034	373	0	373
350.172	336.75	0	336.75
350.309	329.75	0	329.75
350.447	367.5	0	367.5
350.584	341	0	341
350.722	352.25	0	352.25
350.859	344.25	0	344.25
350.997	354.25	0	354.25
351.134	357.5	0	357.5
351.272	376.75	0	376.75
351.409	371.5	0	371.5
351.547	371.5	0	371.5
351.684	341	0	341
351.822	355	0	355
351.959	344.75	0	344.75
352.096	354	0	354
352.234	348.5	0	348.5
352.371	342.25	0	342.25
352.508	358.25	0	358.25
352.646	360.75	0	360.75
352.783	382.25	0	382.25
352.92	372	0	372
353.058	367.5	0	367.5
353.195	358	0	358
