Lambda	Spectrum	Dark	SpecMinusDark
323.54	215.5	0	215.5
323.68	214.75	0	214.75
323.819	237.5	0	237.5
323.959	224.5	0	224.5
324.099	244.25	0	244.25
324.239	234.5	0	234.5
324.379	281	0	281
324.518	259.5	0	259.5
324.658	273.5	0	273.5
324.798	269.75	0	269.75
324.937	261	0	261
325.077	266.75	0	266.75
325.217	290	0	290
325.357	281.5	0	281.5
325.496	296	0	296
325.636	312.75	0	312.75
325.776	300.5	0	300.5
325.915	363.25	0	363.25
326.055	344.5	0	344.5
326.195	379.75	0	379.75
326.334	387	0	387
326.474	398	0	398
326.613	425.25	0	425.25
326.753	452	0	452
326.892	467.5	0	467.5
327.032	502.25	0	502.25
327.172	507.75	0	507.75
327.311	563.25	0	563.25
327.451	591.75	0	591.75
327.59	656.5	0	656.5
327.73	737.25	0	737.25
327.869	910.5	0	910.5
328.009	1118.75	0	1118.75
328.148	1154	0	1154
328.288	974.5	0	974.5
328.427	823.75	0	823.75
328.566	785.5	0	785.5
328.706	769.5	0	769.5
328.845	761.25	0	761.25
328.985	805	0	805
329.124	818	0	818
329.263	846	0	846
329.403	944	0	944
329.542	1060.75	0	1060.75
329.681	1168.75	0	1168.75
329.821	1372.25	0	1372.25
329.96	1816.75	0	1816.75
330.099	2149.25	0	2149.25
330.239	1941.5	0	1941.5
330.378	1402.5	0	1402.5
330.517	1192.75	0	1192.75
330.656	1070	0	1070
330.796	963.25	0	963.25
330.935	923	0	923
331.074	818	0	818
331.213	837	0	837
331.352	806.25	0	806.25
331.492	801.25	0	801.25
331.631	780.75	0	780.75
331.77	746.25	0	746.25
331.909	783.75	0	783.75
332.048	783.75	0	783.75
332.187	773.75	0	773.75
332.327	801	0	801
332.466	821.25	0	821.25
332.605	816.5	0	816.5
332.744	858.5	0	858.5
332.883	885	0	885
333.022	890.25	0	890.25
333.161	1020.75	0	1020.75
333.3	1093.5	0	1093.5
333.439	1130	0	1130
333.578	1273.75	0	1273.75
333.717	1375.75	0	1375.75
333.856	1581.5	0	1581.5
333.995	1796.5	0	1796.5
334.134	2247.25	0	2247.25
334.273	2882	0	2882
334.412	3098	0	3098
334.551	2311	0	2311
334.69	1774.5	0	1774.5
334.828	1531.25	0	1531.25
334.967	1336.75	0	1336.75
335.106	1233.25	0	1233.25
335.245	1114.75	0	1114.75
335.384	1066.5	0	1066.5
335.523	996.75	0	996.75
335.662	957	0	957
335.8	893.75	0	893.75
335.939	871	0	871
336.078	832.5	0	832.5
336.217	777	0	777
336.356	721.75	0	721.75
336.494	723	0	723
336.633	707.25	0	707.25
336.772	671	0	671
336.911	630.75	0	630.75
337.049	641	0	641
337.188	610.75	0	610.75
337.327	605.75	0	605.75
337.465	558.75	0	558.75
337.604	583	0	583
337.743	572.75	0	572.75
337.881	516	0	516
338.02	528.5	0	528.5
338.158	523.5	0	523.5
338.297	542.75	0	542.75
338.436	499	0	499
338.574	479.75	0	479.75
338.713	476.5	0	476.5
338.851	468	0	468
338.99	485.5	0	485.5
339.128	462.75	0	462.75
339.267	473.5	0	473.5
339.405	519.5	0	519.5
339.544	526.75	0	526.75
339.682	545	0	545
339.821	591.5	0	591.5
