0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Nb:2494.8,W_:2483.5,Fe:1057.8,Mo:753.8,Zr:614.7,Pt:589.3,V_:356.2,P :281.5,S :247.0,Ta:159.8,,,,,,,,,,,,,,
V_:3136.7,Ta:1401.4,K_:1064.8,Zr:599.2,W_:571.1,S :538.0,S :399.2,In:218.3,In:184.2,P :160.8,,,,,,,,,,,,,,
K_:1826.5,Mo:1677.8,Mo:1233.1,Pt:1097.6,Pt:776.4,Zr:599.1,Co:439.4,Ti:239.3,Zn:217.6,Zn:215.5,S :212.3,W_:156.4,,,,,,,,,,,,
Co:1291.5,W_:1130.4,Zr:589.5,Fe:489.7,Ta:457.6,S :436.2,Cr:155.1,,,,,,,,,,,,,,,,,
Nb:3547.3,Ti:994.6,Mo:955.3,V_:861.8,Pt:764.1,Zr:585.5,Sn:450.8,In:402.5,S :278.4,K_:158.3,,,,,,,,,,,,,,
Nb:2197.4,W_:1581.3,Fe:584.4,Zr:573.7,S :439.1,P :354.1,K_:339.1,V_:297.1,Mo:271.0,Pt:229.6,,,,,,,,,,,,,,
S :574.7,Zr:570.0,K_:498.2,Ta:483.9,P :313.9,In:266.4,Cd:233.6,,,,,,,,,,,,,,,,,
Mo:3175.4,Pt:2221.7,Zr:564.8,Pb:151.4,,,,,,,,,,,,,,,,,,,,
Zr:563.4,S :313.7,W_:241.8,Mo:184.9,Pt:165.5,,,,,,,,,,,,,,,,,,,
Al:4648.1,C_:2093.2,Ti:1240.5,Ni:1081.5,Zr:562.7,Mo:421.0,Ag:356.0,Co:289.0,P :214.6,,,,,,,,,,,,,,,
Nb:1414.5,W_:993.0,Mo:872.2,V_:668.8,Cr:569.3,Pt:557.3,Zr:552.3,K_:404.0,C_:247.0,Ni:239.1,S :180.2,,,,,,,,,,,,,
Au:2490.7,V_:1650.4,Fe:1137.0,Nb:801.7,Zr:547.6,C_:453.9,Ti:427.8,,,,,,,,,,,,,,,,,
Nb:1359.4,V_:758.9,W_:701.9,Fe:652.0,Zr:546.9,P :285.4,Cr:193.8,S :169.5,,,,,,,,,,,,,,,,
Cr:1226.0,W_:1064.9,Zr:541.5,Ta:325.4,S :195.5,,,,,,,,,,,,,,,,,,,
Zr:539.8,Nb:350.2,Pt:201.0,,,,,,,,,,,,,,,,,,,,,
Ni:3596.5,Nb:552.8,Zr:531.7,Mo:358.2,W_:332.3,Zn:296.7,K_:281.4,Pt:231.8,Fe:177.5,Sn:154.6,,,,,,,,,,,,,,
Nb:4735.4,V_:846.3,Ta:625.0,Zr:517.6,S :461.7,Fe:238.8,W_:184.4,Co:159.1,,,,,,,,,,,,,,,,
Cr:10068.4,Nb:3143.3,Mo:1309.0,Mo:1022.3,Pt:546.2,Zr:517.1,S :413.4,P :246.9,W_:220.6,,,,,,,,,,,,,,,
Nb:1667.2,V_:1529.4,Ta:1504.4,Mo:872.2,Cr:569.3,Pt:557.3,Zr:511.8,K_:404.0,C_:292.0,Ni:239.1,S :225.6,,,,,,,,,,,,,
Ni:1241.1,Mo:877.3,Pt:585.6,Zr:510.5,W_:466.2,Sb:234.0,P :231.8,Ti:170.9,Co:159.1,,,,,,,,,,,,,,,
Nb:2017.8,W_:728.5,Zr:503.5,V_:464.5,C_:239.7,S :198.8,,,,,,,,,,,,,,,,,,
W_:3236.0,Ti:1279.7,Zr:501.4,S :372.1,Nb:262.8,P :196.3,Ta:177.1,K_:159.9,C_:155.7,,,,,,,,,,,,,,,
Cr:836.3,Fe:752.8,Zr:499.1,Ta:246.9,Pt:222.9,Ag:198.6,,,,,,,,,,,,,,,,,,
W_:2976.6,Zr:498.7,Mo:298.1,Pd:285.7,Pt:245.9,Fe:229.9,Ti:212.1,V_:186.3,P :181.1,K_:162.6,,,,,,,,,,,,,,
Mo:3710.3,Pt:2614.0,Cr:2242.4,Nb:2047.4,Ti:1638.2,Co:959.1,Zr:490.2,W_:211.8,P :190.8,V_:185.5,C_:152.3,,,,,,,,,,,,,
Cr:4255.8,Zr:485.3,,,,,,,,,,,,,,,,,,,,,,
Nb:2871.8,Ti:884.6,C_:571.7,Zr:483.6,C_:197.2,Pt:175.8,,,,,,,,,,,,,,,,,,
Pd:3015.8,Mo:2238.0,Pt:1199.2,Ti:1135.3,Co:572.2,Zr:480.8,S :360.7,Ni:153.3,,,,,,,,,,,,,,,,
Cr:2933.4,Nb:1390.8,Co:760.1,Zr:479.9,Fe:282.8,V_:279.6,Au:201.7,,,,,,,,,,,,,,,,,
Zr:478.1,W_:388.7,Nb:361.8,Mo:352.8,Pt:236.4,,,,,,,,,,,,,,,,,,,
Zr:477.8,V_:210.3,Fe:153.4,,,,,,,,,,,,,,,,,,,,,
W_:2646.1,Cr:1155.7,V_:861.8,Pt:653.5,S :496.0,Zr:475.3,K_:442.3,P :276.8,,,,,,,,,,,,,,,,
Ti:1498.9,Mo:1479.3,Pt:1282.1,Ta:887.9,P :742.6,W_:471.3,Zr:469.5,,,,,,,,,,,,,,,,,
Ta:2100.0,Cr:1167.2,V_:1043.7,Mo:651.0,Pt:543.0,Zr:462.7,S :461.3,W_:358.2,K_:286.4,Nb:251.7,P :248.9,C_:154.4,,,,,,,,,,,,
Nb:1420.2,Mo:842.8,Ti:637.3,Ta:552.2,Pt:502.8,Zr:452.3,W_:237.6,S :185.7,,,,,,,,,,,,,,,,
Mo:1760.7,Pt:1364.5,W_:887.6,K_:541.2,Zr:451.0,Au:359.7,P :308.4,S :266.6,V_:253.7,Ta:235.3,,,,,,,,,,,,,,
Au:1247.8,Nb:839.4,Mo:457.9,Ta:447.0,Zr:445.1,V_:300.5,Pt:294.4,,,,,,,,,,,,,,,,,
Ca:1453.1,Mo:794.7,Pt:640.6,Ta:615.2,Ti:509.4,Zr:443.9,Cr:432.9,Nb:367.1,S :343.9,P :239.1,,,,,,,,,,,,,,
Cr:1724.0,Nb:985.7,Ti:493.7,Zr:438.9,Ta:261.6,,,,,,,,,,,,,,,,,,,
Nb:2200.8,V_:2108.7,W_:1018.4,Zr:429.5,Au:408.8,S :289.7,Ti:215.6,K_:215.4,,,,,,,,,,,,,,,,
Cr:2351.2,W_:699.4,V_:586.2,Zr:424.4,C_:311.6,Ti:192.2,K_:177.4,P :172.6,S :155.3,,,,,,,,,,,,,,,
Nb:1114.5,Cr:862.3,Ta:852.2,Zr:423.1,Co:386.0,K_:208.5,Pt:191.3,S :174.8,,,,,,,,,,,,,,,,
Mo:1525.4,Cr:1512.5,Ti:1345.8,Nb:1273.7,Pt:1068.0,Zr:420.2,W_:374.1,C_:331.0,,,,,,,,,,,,,,,,
Ni:1615.5,Mo:1367.9,Pt:1128.1,Nb:705.1,Zr:415.5,Cr:272.2,W_:206.6,,,,,,,,,,,,,,,,,
Ta:1656.6,Mo:965.6,Pt:696.6,K_:662.8,S :601.3,Zr:410.8,W_:391.6,Cr:245.8,,,,,,,,,,,,,,,,
