Wavelength,Intensity,Pixel
361.819,1216.0717439765622,667.0
505.338,1215.939103207318,1784.0
468.82,1204.685514563601,1485.0
411.152,1188.8714263146003,1035.0
385.775,1184.8583727990272,844.0
360.18,1159.7302230368005,655.0
461.439,1155.4364163143464,1426.0
494.506,1133.9103108936388,1694.0
358.813,1121.9155623252673,645.0
401.247,1114.4555230614187,960.0
502.943,1113.6164808295334,1764.0
438.706,1110.4815409113935,1247.0
515.672,1109.4508217060666,1871.0
355.39,1097.0071524853338,620.0
455.266,1096.666342140894,1377.0
495.232,1096.3621924896051,1700.0
524.006,1096.2382032398946,1942.0
366.724,1092.9979040972948,703.0
386.714,1086.502346749844,851.0
365.908,1081.5257447437157,697.0
334.828,1068.5407965420736,471.0
517.323,1051.4304763607925,1885.0
424.101,1041.0732454464433,1134.0
510.937,1017.0201086245524,1831.0
335.662,1012.0507484117543,477.0
392.333,989.242448984448,893.0
524.589,985.743630521104,1947.0
475.403,974.5333191208247,1538.0
381.474,966.9258707056579,812.0
530.513,966.3055771431154,1998.0
434.203,951.7113979547703,1212.0
442.806,943.8916830025355,1279.0
501.262,940.390850716858,1750.0
484.148,933.892518567116,1609.0
529.587,925.7187460540154,1990.0
504.62,913.0434730426605,1778.0
439.091,910.8592862724827,1250.0
518.264,892.476903689063,1893.0
487.696,880.1349545489384,1638.0
350.722,862.9307565994154,586.0
368.763,854.328163029912,718.0
442.55,840.7861441512423,1277.0
522.838,839.3680392981823,1932.0
525.987,825.2511835391952,1959.0
336.633,815.2514427669375,484.0
435.877,812.1084385628155,1225.0
472.924,808.5707118999535,1518.0
370.257,807.5735438061888,729.0
429.422,805.6026030626763,1175.0
389.794,801.7086645659874,874.0
449.817,801.5512277350758,1334.0
424.752,800.6030560003364,1139.0
507.129,787.46774391687,1799.0
400.717,774.2761249963651,956.0
487.94,773.6759901531495,1640.0
467.698,765.8586295684172,1476.0
478.368,763.9000005942962,1562.0
406.672,755.1476028345023,1001.0
342.588,745.4329498307743,527.0
472.303,726.2024285718726,1513.0
464.198,725.929195981279,1448.0
512.361,725.6998825425408,1843.0
417.971,718.7801953173266,1087.0
454.128,717.584974201116,1368.0
493.172,712.1265510192379,1683.0
473.916,706.387203514756,1526.0
313.02,705.1088921141709,315.0
340.651,704.6983689426283,513.0
424.492,698.3669919160711,1137.0
494.869,698.1926278278843,1697.0
439.989,688.3086561252239,1257.0
529.24,686.5857192637668,1987.0
508.44,677.6272783297736,1810.0
351.684,669.0322089033125,593.0
404.954,668.8874028995815,988.0
500.661,667.2802691244724,1745.0
487.085,662.9381610679484,1633.0
511.531,660.6230991865559,1836.0
364.274,656.6682702710168,685.0
398.991,638.1467179074534,943.0
402.175,631.9727030359145,967.0
309.359,630.0214318332946,289.0
480.586,629.410950957983,1580.0
377.97,626.5888662619054,786.0
337.465,621.1711080919731,490.0
356.76,610.2672486788961,630.0
491.958,610.2623955198524,1673.0
417.317,608.7819880783154,1082.0
347.832,606.3419800831552,565.0
446.254,595.7219588031558,1306.0
446.509,594.1268820976147,1308.0
489.403,581.8283102869264,1652.0
532.593,571.000993226311,2016.0
478.615,557.5031569998482,1564.0
339.128,552.7683888439824,502.0
450.706,549.6176310097153,1341.0
322.281,548.6776085076972,381.0
492.444,545.866570276231,1677.0
493.536,545.7280438877824,1686.0
316.253,545.672623385371,338.0
444.084,535.7494161548184,1289.0
463.697,533.241975021966,1444.0
390.329,523.2773726229325,878.0
521.082,520.3369660905073,1917.0
475.65,517.6565077651976,1540.0
395.8,506.8103560910422,919.0
332.605,504.7291947597562,455.0
328.566,502.766754181107,426.0
337.049,496.90935036123983,487.0
472.676,496.0036922852978,1516.0
381.878,495.74242984600005,815.0
319.199,479.70602012624886,359.0
480.094,479.70273757038194,1576.0
327.032,478.05615119007143,415.0
325.077,476.99468843518434,401.0
